id,station_code,station_name,region_id,latitude,longitude,altitude,station_type,soil_type_id,establishment_date,equipment_list,monitoring_frequency,responsible_person,contact_info,status,created_at
1090,ST43001090,湖南省重庆大东监测站1090,873,27.777326486813305,111.69528863999773,622,县级,50,2023-09-28,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,宋凤兰,15128585762,maintenance,2023-12-22 03:12:12
1091,ST44001091,广东省关岭六枝特监测站1091,997,26.069465135310864,113.53710248806158,988,市级,49,2018-04-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,和超,13595410877,maintenance,2023-11-11 17:49:05
1092,ST45001092,广西壮族自治区太原监测站1092,257,24.28666786227278,106.51015879032086,485,县级,13,2020-07-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,李玲,15534963071,active,2024-07-21 21:00:59
1093,ST22001093,吉林省辽阳监测站1093,732,43.98201274290092,123.31086297072012,1573,省级,38,2016-04-17,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,黄霞,18666044773,active,2025-04-07 23:34:41
1094,ST52001094,贵州省深圳海港监测站1094,441,29.61103644585217,103.02484840081,1049,市级,35,2021-06-20,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,张桂花,18912714921,maintenance,2024-05-03 01:08:09
1095,ST42001095,湖北省呼和浩特沙市监测站1095,733,31.820205828632734,115.04435607337594,1006,村级,39,2024-01-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,郭帅,14528869173,inactive,2023-06-23 21:42:06
1096,ST52001096,贵州省监测站1096,24,26.151038662106963,106.31831785572908,2958,县级,45,2022-12-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,曹鹏,18171378378,inactive,2024-12-25 17:18:56
1097,ST21001097,辽宁省淮安兴山监测站1097,810,39.78542512439119,123.63994778075578,302,村级,12,2022-12-13,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,刘俊,18084270006,active,2023-10-26 04:49:01
1098,ST37001098,山东省澳门监测站1098,220,38.48519810014601,114.44451856546758,766,市级,29,2022-07-13,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,黄倩,18163192947,inactive,2024-12-29 07:40:32
1099,ST22001099,吉林省齐齐哈尔监测站1099,298,45.32615722987821,123.99967425654737,362,市级,42,2022-04-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,张鑫,14709459665,inactive,2025-03-29 22:50:23
1100,ST53001100,云南省长春东丽监测站1100,277,23.01194705686366,101.69607578914652,364,省级,43,2015-06-17,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,欧阳磊,13135416596,active,2023-12-11 12:47:05
1101,ST13591101,河北省石家庄市滨城监测站1101,51,39.584366335260114,116.21789556032071,994,村级,42,2023-10-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,罗颖,15670069280,maintenance,2023-11-23 00:51:58
1102,ST34001102,安徽省武汉南长监测站1102,953,29.3416990910696,119.37926210010568,132,市级,17,2018-08-12,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,罗淑英,13440668591,maintenance,2025-02-01 12:34:24
1103,ST62001103,甘肃省马鞍山监测站1103,272,38.303787509255024,102.99942366697944,570,省级,16,2021-02-19,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,郭波,14530098293,maintenance,2023-06-23 05:53:04
1104,ST34001104,安徽省银川监测站1104,770,31.189482077984874,117.41661438216173,1994,省级,39,2017-09-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,耿宁,14562412669,inactive,2024-06-15 14:18:47
1105,ST35001105,福建省阜新合川监测站1105,451,26.101543215184993,121.65176847220779,1816,市级,12,2018-05-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,徐阳,18758481967,active,2025-06-06 11:17:14
1106,ST61001106,陕西省哈尔滨西峰监测站1106,219,36.98024986540955,109.52750343552873,2190,国家级,36,2022-07-07,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,刘兵,13294368539,maintenance,2023-10-16 20:44:47
1107,ST12001107,天津市广州沙市监测站1107,550,40.624572556525145,118.69120080785571,1217,村级,11,2016-09-20,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,杨秀珍,13293664136,maintenance,2023-11-27 02:18:49
1108,ST52001108,贵州省深圳白云监测站1108,417,27.282657046295064,105.78647742870068,844,省级,25,2021-11-09,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,徐辉,15221236888,inactive,2023-09-15 13:27:42
1109,ST52001109,贵州省杭州监测站1109,73,25.023895625384423,107.28342641287144,2207,市级,23,2015-11-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,徐燕,13668054615,maintenance,2024-04-24 06:52:48
1110,ST35001110,福建省南京清河监测站1110,248,27.317541882636004,118.59285784399773,2267,村级,36,2015-08-02,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,李华,13894587131,active,2025-04-11 05:22:38
1111,ST52001111,贵州省深圳海港监测站1111,441,29.017948623953558,103.76724419917224,2146,省级,26,2016-10-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,黄强,14558537196,inactive,2024-05-12 18:32:27
1112,ST50001112,重庆市南昌监测站1112,63,30.206605549478738,106.79002401622886,1696,村级,14,2018-10-16,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,黄晨,18985680848,maintenance,2023-09-24 09:04:18
1113,ST46001113,海南省广州永川监测站1113,463,19.20053881884807,109.55386826600174,2750,市级,12,2022-02-22,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,窦柳,14579038249,active,2023-08-09 10:45:27
1114,ST32001114,江苏省梧州监测站1114,617,31.213669707983787,118.80794672794507,980,国家级,39,2021-01-29,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,王健,13151559267,inactive,2024-01-18 20:42:32
1115,ST43001115,湖南省梧州监测站1115,117,26.408135230866627,111.21099624565959,146,省级,45,2018-08-20,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,郭海燕,13337710547,inactive,2024-07-06 14:28:56
1116,ST63001116,青海省澳门清城监测站1116,238,38.53564485598603,100.03516181894756,1440,市级,42,2016-04-01,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,席林,18012993517,inactive,2024-07-26 19:13:00
1117,ST64001117,宁夏回族自治区昆明监测站1117,53,40.44902503517071,104.0957293292348,2307,国家级,48,2017-05-13,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,钟小红,13276178142,inactive,2024-12-14 18:42:56
1118,ST22001118,吉林省六安牧野监测站1118,689,43.60423951292485,123.80838277482712,2818,国家级,7,2021-06-13,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,郑霞,13998382769,inactive,2024-06-27 03:24:30
1119,ST65001119,新疆维吾尔自治区沈阳锡山监测站1119,243,41.19319975672238,86.46277509041276,1705,国家级,27,2016-02-20,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,黄建华,18747396452,maintenance,2024-08-19 04:58:35
1120,ST32341120,江苏省南京市江北监测站1120,167,29.93139008500786,118.6737010390091,1457,市级,12,2022-03-31,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,陈丹丹,18022283650,maintenance,2024-04-04 12:09:56
1121,ST46001121,海南省成都监测站1121,149,20.738946712510423,110.5254990964713,840,省级,22,2016-03-29,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,吴雷,18566643200,maintenance,2024-10-08 06:18:53
1122,ST54001122,西藏自治区呼和浩特监测站1122,542,29.243468837051292,90.44494618682377,2368,市级,32,2024-02-19,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,兰建,18069432785,maintenance,2024-04-06 00:24:17
1123,ST42001123,湖北省沈阳城东监测站1123,853,30.048255003468892,115.95538928468464,752,国家级,41,2022-09-17,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,杨云,13154893457,maintenance,2024-11-05 15:41:29
1124,ST53001124,云南省梧州华龙监测站1124,699,23.33007579931323,104.67167900639362,1144,村级,3,2017-02-22,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,林强,15324510604,inactive,2024-05-18 04:47:13
1125,ST53001125,云南省合山璧山监测站1125,837,25.56620772842137,104.85374974082082,893,省级,49,2019-09-22,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,裴桂珍,13876980541,maintenance,2024-01-02 00:58:35
1126,ST37001126,山东省银川永川监测站1126,584,37.54315136957505,117.17011758211811,664,村级,41,2020-11-19,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,黄文,18769456380,inactive,2023-12-03 08:19:17
1127,ST32341127,江苏省南京市东丽监测站1127,44,32.33429936931113,118.42837659789643,2070,国家级,44,2019-12-04,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,王淑兰,13926936765,maintenance,2024-06-16 15:13:29
1128,ST23001128,黑龙江省长沙六枝特监测站1128,528,42.576537984547684,128.16985745474435,1403,省级,38,2019-06-19,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,郭金凤,18969691149,inactive,2025-05-11 17:35:52
1129,ST33191129,浙江省宁波市沈北新监测站1129,402,29.043315637895923,120.67705470708486,2545,国家级,6,2020-05-12,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,赵秀梅,18627787768,inactive,2023-06-14 08:08:52
1130,ST64001130,宁夏回族自治区六安和平监测站1130,470,41.28739240056768,109.09384087702172,1802,村级,18,2016-01-10,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,周玉兰,13503087367,active,2024-04-20 12:43:17
1131,ST62001131,甘肃省柳州龙潭监测站1131,348,35.93759830911474,104.25315765534013,945,村级,21,2016-08-12,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,马亮,13476898548,maintenance,2023-08-14 17:42:09
1132,ST51001132,四川省郑州城北监测站1132,393,28.007236033425496,103.1473362032203,1999,省级,8,2021-11-10,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,赵婷婷,15274808848,inactive,2024-02-10 00:01:14
1133,ST45001133,广西壮族自治区太原监测站1133,257,24.009580483122047,106.95253341000766,753,县级,50,2022-10-12,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,钟丹,13887529325,inactive,2023-11-09 07:09:53
1134,ST42001134,湖北省上海双滦监测站1134,735,29.587573058794128,118.17158537376656,2751,村级,7,2018-09-28,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,关秀兰,18974072811,active,2025-02-26 06:25:37
1135,ST50001135,重庆市六安浔阳监测站1135,360,30.363896066896192,108.50993035608036,2664,村级,41,2019-12-19,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,郭鑫,15790685210,active,2025-03-15 04:44:44
1136,ST33001136,浙江省辽阳璧山监测站1136,876,27.95551694767286,117.82313157250107,1257,村级,32,2024-02-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,邓晨,14794208633,inactive,2024-12-21 17:17:23
1137,ST33001137,浙江省辽阳怀柔监测站1137,885,29.833627392516323,117.62639858396206,1277,县级,11,2018-10-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,刘淑兰,15259827444,active,2024-12-12 16:24:14
1138,ST35001138,福建省南京清河监测站1138,248,28.317580762695968,118.71585053677784,804,国家级,3,2020-07-19,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,王颖,18184512853,active,2024-04-07 20:26:18
1139,ST51001139,四川省郑州长寿监测站1139,818,28.214977968308038,105.67690905362248,617,省级,19,2016-03-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,廖丹丹,14560508956,active,2024-05-31 09:02:29
1140,ST50001140,重庆市荆门监测站1140,207,29.808106321235528,105.06059353186069,2548,村级,14,2023-10-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,龚倩,13848986955,maintenance,2024-10-07 07:00:08
1141,ST33301141,浙江省杭州市静安监测站1141,775,30.761933372311752,120.72959472093822,1294,村级,16,2019-05-15,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,李英,13693190913,active,2024-05-01 20:28:34
1142,ST33001142,浙江省张家港合川监测站1142,754,32.158604426626866,118.95138507632309,1210,村级,46,2015-08-15,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,孟丽华,15919286776,active,2024-04-26 20:01:24
1143,ST34001143,安徽省张家港大兴监测站1143,228,32.774498900634036,115.3888685793342,754,省级,20,2022-11-04,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,宋淑华,14770967710,inactive,2023-06-22 23:32:32
1144,ST15001144,内蒙古自治区太原海陵监测站1144,363,41.170777773945154,112.40393975674866,1804,省级,35,2021-08-03,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,柯丹,13094452806,active,2023-10-28 23:07:09
1145,ST61001145,陕西省长春怀柔监测站1145,256,34.327393452777066,110.02325438318691,2256,县级,25,2018-06-01,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,范娜,14501329399,active,2024-12-04 05:52:50
1146,ST21001146,辽宁省六盘水监测站1146,299,39.7622522539758,125.71186570738232,759,县级,38,2024-01-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,胡玉兰,15949703808,inactive,2023-07-10 05:21:30
1147,ST23001147,黑龙江省石家庄沈北新监测站1147,961,45.20205634319754,128.6421427399299,2092,国家级,38,2022-03-28,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,胡坤,13025482295,maintenance,2024-02-27 09:05:43
1148,ST64001148,宁夏回族自治区杭州监测站1148,444,36.44244697339043,105.30866517106004,1177,省级,20,2019-12-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,刘瑜,13385876945,maintenance,2024-09-07 13:36:29
1149,ST53001149,云南省呼和浩特城北监测站1149,600,21.48494965826667,100.25335785982328,585,县级,3,2018-02-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,莫欣,15148889459,inactive,2024-09-21 10:11:33
1150,ST52001150,贵州省深圳东城监测站1150,866,27.64526563967568,103.9338425479116,332,省级,27,2018-12-06,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,王欢,15684913256,inactive,2024-02-20 06:18:33
1151,ST15001151,内蒙古自治区太原上街监测站1151,133,38.79108620583171,110.40933044788375,1759,国家级,23,2015-07-31,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,张文,15888012569,inactive,2023-09-07 10:14:20
1152,ST37001152,山东省银川静安监测站1152,273,38.2155656072404,118.46397855251507,1017,省级,40,2021-10-16,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,刘伟,18681950824,active,2024-06-03 00:06:17
1153,ST43001153,湖南省梧州合川监测站1153,204,25.363560049430266,109.7302245428358,337,市级,46,2016-01-15,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,覃建,18236475738,maintenance,2024-09-23 05:49:09
1154,ST44001154,广东省合山东丽监测站1154,813,22.767208923414646,112.97710108754798,270,市级,5,2019-06-16,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,邓彬,13664815503,active,2023-09-18 22:20:55
1155,ST35001155,福建省潜江新城监测站1155,483,23.303891443474757,119.65941980943988,174,县级,34,2020-11-05,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,刘桂花,18042053313,inactive,2025-03-11 09:39:47
1156,ST65001156,新疆维吾尔自治区沈阳友好监测站1156,76,42.664447900579255,89.68570455725197,2076,市级,11,2021-01-26,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,张雪梅,13845206395,inactive,2024-02-14 02:55:28
1157,ST43001157,湖南省梧州监测站1157,117,27.31323461253382,112.6604630398013,1184,省级,41,2023-11-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,彭博,14780323483,active,2025-03-20 00:28:31
1158,ST64001158,宁夏回族自治区杭州平山监测站1158,750,36.995296263360345,107.15915842211488,144,省级,34,2019-05-02,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,韦建国,13334449841,inactive,2023-08-29 06:17:53
